  0.33700000E+02 -0.71445622E-26 -0.12294265E-38
  0.33800000E+02 -0.71202762E-26 -0.12229681E-38
  0.33900000E+02 -0.70960274E-26 -0.12157778E-38
  0.34000000E+02 -0.70718174E-26 -0.12090426E-38
  0.34100000E+02 -0.70476480E-26 -0.12012871E-38
  0.34200000E+02 -0.70235206E-26 -0.11954684E-38
  0.34300000E+02 -0.69994368E-26 -0.11899926E-38
  0.34400000E+02 -0.69753980E-26 -0.11797280E-38
  0.34500000E+02 -0.69514056E-26 -0.11759837E-38
  0.34600000E+02 -0.69274611E-26 -0.11664515E-38
  0.34700000E+02 -0.69035657E-26 -0.11594661E-38
  0.34800000E+02 -0.68797207E-26 -0.11543760E-38
  0.34900000E+02 -0.68559274E-26 -0.11486561E-38
  0.35000000E+02 -0.68321869E-26 -0.11400219E-38
  0.35100000E+02 -0.68085005E-26 -0.11360190E-38
  0.35200000E+02 -0.67848691E-26 -0.11271658E-38
  0.35300000E+02 -0.67612940E-26 -0.11214534E-38
  0.35400000E+02 -0.67377760E-26 -0.11146882E-38
  0.35500000E+02 -0.67143164E-26 -0.11119312E-38
  0.35600000E+02 -0.66909159E-26 -0.11039571E-38
  0.35700000E+02 -0.66675755E-26 -0.10992296E-38
  0.35800000E+02 -0.66442962E-26 -0.10933109E-38
  0.35900000E+02 -0.66210787E-26 -0.10846243E-38
  0.36000000E+02 -0.65979240E-26 -0.10803641E-38
  0.36100000E+02 -0.65748328E-26 -0.10740565E-38
  0.36200000E+02 -0.65518059E-26 -0.10697317E-38
  0.36300000E+02 -0.65288440E-26 -0.10625743E-38
  0.36400000E+02 -0.65059478E-26 -0.10567664E-38
  0.36500000E+02 -0.64831181E-26 -0.10508722E-38
  0.36600000E+02 -0.64603554E-26 -0.10456232E-38
  0.36700000E+02 -0.64376604E-26 -0.10395801E-38
  0.36800000E+02 -0.64150337E-26 -0.10362038E-38
  0.36900000E+02 -0.63924758E-26 -0.10293448E-38
  0.37000000E+02 -0.63699874E-26 -0.10237324E-38
  0.37100000E+02 -0.63475689E-26 -0.10174801E-38
  0.37200000E+02 -0.63252209E-26 -0.10157942E-38
  0.37300000E+02 -0.63029438E-26 -0.10086660E-38
  0.37400000E+02 -0.62807381E-26 -0.10023313E-38
  0.37500000E+02 -0.62586041E-26 -0.99688323E-39
  0.37600000E+02 -0.62365425E-26 -0.99261520E-39
  0.37700000E+02 -0.62145534E-26 -0.98662870E-39
  0.37800000E+02 -0.61926373E-26 -0.98214055E-39
  0.37900000E+02 -0.61707946E-26 -0.97610481E-39
  0.38000000E+02 -0.61490255E-26 -0.97135870E-39
  0.38100000E+02 -0.61273305E-26 -0.96526028E-39
  0.38200000E+02 -0.61057097E-26 -0.96274405E-39
  0.38300000E+02 -0.60841635E-26 -0.95682318E-39
  0.38400000E+02 -0.60626922E-26 -0.95199286E-39
  0.38500000E+02 -0.60412959E-26 -0.94784049E-39
  0.38600000E+02 -0.60199750E-26 -0.94124198E-39
  0.38700000E+02 -0.59987296E-26 -0.93938197E-39
  0.38800000E+02 -0.59775599E-26 -0.93364817E-39
  0.38900000E+02 -0.59564661E-26 -0.92936062E-39
  0.39000000E+02 -0.59354484E-26 -0.92450090E-39
  0.39100000E+02 -0.59145070E-26 -0.91905759E-39
  0.39200000E+02 -0.58936419E-26 -0.91486318E-39
  0.39300000E+02 -0.58728533E-26 -0.91038475E-39
  0.39400000E+02 -0.58521414E-26 -0.90517866E-39
  0.39500000E+02 -0.58315062E-26 -0.90007955E-39
  0.39600000E+02 -0.58109478E-26 -0.89671272E-39
  0.39700000E+02 -0.57904663E-26 -0.89253467E-39
  0.39800000E+02 -0.57700618E-26 -0.88827296E-39
  0.39900000E+02 -0.57497342E-26 -0.88328769E-39
  0.40000000E+02 -0.57294838E-26 -0.87894254E-39
